country,sex,education,ID,age,marital_status,hh_size,child,employment_status,income_loss,insurance_unemp,lost_job,work_hours,hh_resp,child_rep,adult_care,hh_resp3,child_rep3,hh_resp0,child_rep0,adult_care0,partner_support,child_support,dsupport,ssupport,family_support,domestic_support,source_info,use_info,food_access,access_product,access_care,access_water,access_transp,access_soc,ill_death,mental_health,discrimination,violence,cash_relief,inkind_relief,friends_support,ngo_support,num_child,hh_loss,count_adult,adult_care3,lost_dw_support,lost_relative_support,received_info,gov_support_unemp,weights,urban_rural,refugee_camp,employed,safe,reason_safe1,violence_spouse,violence_family,increase_gbv,priority_gbv,head,disability,hh_resp_b,child_rep_b,adult_care_b,nonhh_rep,risk_covid,reason_safe,coping_1,coping_2,coping_3,coping_4,coping_5,coping_6,coping_7,coping_8,coex,safe_community,UserId,employment_status_a,emp_y,emp_y_a,lost_job_hh,food_need,violence_comm,GBV_problem,GBV_change,help_women,region,hh_size_cat,age_cat,age_cat2,education2,edu_age,edu_child,young_child,hh_comp_mar,countryweightf,countryweightm,_merge,weights_sample
Mexico,Women,Tertiary,7197,68,,2,0,Own Account Worker,,yes,No,No change,yes,,,yes,,,,,,,,,,,Internet and social media ,yes,yes,No,,No,No,No,No,yes,No,,No,No,,,0,,,,,,yes,,4,,,,Yes,,,,,,No,No,Yes,,,,,,,,,,,,,,Yes,Yes,,,,,,,,,,,LACRO,2-3,>=60,>60,Tertiary Education and More,0,0,0,,4,3,Matched (3),1
Mexico,Women,Tertiary,5761,33,Living with partner/Cohabiting,3,0,Informal/no insurance employee,No,No,No,Increased,No,,No,No,,,,,No,,,,,,Internet and social media ,yes,No,No,No,No,No,No,No,No,No,,No,No,,,1,,,,,,yes,,4,,,,Yes,,,,,,No,No,Yes,,Yes,,,,,,,,,,,,Yes,Yes,,,,,,,,,,,LACRO,2-3,30-34,25-34,Tertiary Education and More,0,0,0,Partnered without children,4,3,Matched (3),1
Mexico,Men,Technical,15792,53,Separated/Divorced,8,0,Own Account Worker,yes,yes,yes,,,No,,,No,,,,yes,yes,yes,yes,yes,,Health centre/Family doctor,yes,No,No,,No,No,yes,No,No,No,,No,yes,No,,1,,,,,,yes,,3,,,,Yes,,,,,,yes,No,,No,,,,,,,,,,,,,Yes,Yes,,,,,,,,,,,LACRO,8 and more,50-54,45-59,Tertiary Education and More,0,0,0,Single without children,4,3,Matched (3),1
Mexico,Women,Tertiary,595,64,Married,2,0,Formal employee,,yes,No,Decreased,No,,,No,,,,,,,,,No,,Radio/Television/Newspaper,yes,No,No,,No,No,No,No,No,No,,No,No,,,0,,,,,,yes,,4,,,,No,,,,,,No,No,No,,,,,,,,,,,,,,Yes,No,,,,,,,,,,,LACRO,2-3,>=60,>60,Tertiary Education and More,0,0,0,Partnered without children,4,3,Matched (3),1
Mexico,Women,Tertiary,14961,34,Married,4,1,Informal/no insurance employee,yes,No,No,Decreased,yes,No,yes,No,No,,,,yes,yes,yes,yes,,,Radio/Television/Newspaper,yes,yes,No,No,No,No,yes,No,No,No,,No,No,,,2,,,,,,yes,,4,,,,No,,,,,,No,No,Yes,Yes,Yes,,,,,,,,,,,,No,No,,,,,,,,,,,LACRO,4-5,30-34,25-34,Tertiary Education and More,0,0,0,Partnered with children,4,3,Matched (3),1
Mexico,Men,Tertiary,16479,56,Living with partner/Cohabiting,2,0,Formal employee,,yes,No,Increased,No,,,No,,,,,yes,,,,,,Radio/Television/Newspaper,yes,No,No,,No,No,No,yes,No,No,,No,No,,,0,,,,,,yes,,3,,,,Yes,,,,,,yes,No,No,,,,,,,,,,,,,,Yes,Yes,,,,,,,,,,,LACRO,2-3,55-60,45-59,Tertiary Education and More,0,0,0,Partnered without children,4,3,Matched (3),1
Mexico,Men,Tertiary,20175,59,Separated/Divorced,1,1,Own Account Worker,yes,No,yes,,No,,No,No,,,,,,,,,,No,Internet and social media ,yes,No,No,,No,,No,No,No,No,,No,No,,,,,,,,,yes,,3,,,,No,,,,,,yes,,Yes,,Yes,,,,,,,,,,,,,No,,,,,,,,,,,LACRO,1,55-60,45-59,Tertiary Education and More,0,0,0,Single Parent,4,3,Matched (3),1
Mexico,Men,Secondary,19898,45,Separated/Divorced,5,1,Informal/no insurance employee,yes,No,yes,,yes,yes,No,yes,No,,,,,yes,,yes,No,No,Radio/Television/Newspaper,yes,yes,yes,yes,yes,yes,yes,No,No,No,,No,No,,,3,,,,,,yes,,3,,,,No,,,,,,yes,No,Yes,Yes,Yes,,,,,,,,,,,,Yes,No,,,,,,,,,,,LACRO,4-5,45-49,45-59,Secondary Education or Less,0,1,0,Single Parent,4,3,Matched (3),1
Mexico,Women,Tertiary,4089,68,Married,3,0,Not employed,,yes,,,No,,,No,,,,,yes,yes,yes,,No,,Radio/Television/Newspaper,yes,yes,No,No,No,,yes,No,No,No,,No,No,,,0,,,,,,yes,,4,,,,Yes,,,,,,No,No,Yes,,,,,,,,,,,,,,,Yes,,,,,,,,,,,LACRO,2-3,>=60,>60,Tertiary Education and More,0,0,0,Partnered without children,4,3,Matched (3),1
Mexico,Women,Tertiary,5920,50,Single,3,0,Formal employee,yes,yes,yes,,yes,,No,No,,,,,,,,,yes,,Radio/Television/Newspaper,yes,No,No,No,No,,No,No,yes,No,,No,No,,,0,,,,,,yes,,4,,,,No,,,,,,yes,No,Yes,,Yes,,,,,,,,,,,,,No,,,,,,,,,,,LACRO,2-3,50-54,45-59,Tertiary Education and More,0,0,0,Single without children,4,3,Matched (3),1
Mexico,Women,Tertiary,1385,51,Separated/Divorced,1,1,Formal employee,yes,yes,yes,,yes,,,No,,,,,,,,,,,Radio/Television/Newspaper,yes,No,No,,No,yes,No,yes,yes,Yes,,No,yes,,,,,,,,,yes,,4,,,,No,,,,,,yes,,Yes,,,,,,,,,,,,,,,No,,,,,,,,,,,LACRO,1,50-54,45-59,Tertiary Education and More,0,0,0,Single Parent,4,3,Matched (3),1
Mexico,Women,Technical,6588,21,Single,4,0,Own Account Worker,,No,yes,,No,,,No,,,,,,,,,,,Internet and social media ,yes,yes,No,,No,No,No,No,No,,,No,No,,,0,,,,,,yes,,4,,,,No,,,,,,No,No,Yes,,,,,,,,,,,,,,,No,,,,,,,,,,,LACRO,4-5,18-24,18-24,Tertiary Education and More,0,0,0,Single without children,4,3,Matched (3),1
Mexico,Women,Tertiary,12517,66,Married,3,0,Not employed,,yes,,,yes,,yes,No,,,,,No,yes,,yes,,No,Internet and social media ,yes,No,No,,No,,yes,yes,No,No,,No,No,,,0,,,,,,yes,,4,,,,Yes,,,,,,yes,No,Yes,,Yes,,,,,,,,,,,,Yes,Yes,,,,,,,,,,,LACRO,2-3,>=60,>60,Tertiary Education and More,0,0,0,Partnered without children,4,3,Matched (3),1
Mexico,Women,Tertiary,14046,41,Married,5,0,Not employed,,No,,,yes,,No,No,,,,,yes,yes,yes,yes,No,No,Radio/Television/Newspaper,yes,yes,No,No,No,yes,yes,No,No,No,,No,No,,,0,,,,,,yes,,4,,,,Yes,,,,,,No,yes,Yes,,Yes,,,,,,,,,,,,,Yes,,,,,,,,,,,LACRO,4-5,40-44,35-44,Tertiary Education and More,0,0,0,Partnered without children,4,3,Matched (3),1
Mexico,Women,Technical,4813,61,Widowed,1,1,Not employed,,yes,,,yes,,,No,,,,,,,,,,,Radio/Television/Newspaper,yes,No,No,,No,No,No,No,No,No,,No,yes,,,,,,,,,yes,,4,,,,Yes,,,,,,yes,,Yes,,,,,,,,,,,,,,,Yes,,,,,,,,,,,LACRO,1,>=60,>60,Tertiary Education and More,0,0,0,Single Parent,4,3,Matched (3),1
Mexico,Women,Technical,9678,39,Living with partner/Cohabiting,4,1,Not employed,,yes,,,No,No,,No,No,,,,No,yes,,yes,No,,Radio/Television/Newspaper,yes,yes,No,,No,No,yes,No,No,No,,No,No,No,,2,,,,,,yes,,4,,,,Yes,,,,,,No,No,Yes,Yes,,,,,,,,,,,,,,Yes,,,,,,,,,,,LACRO,4-5,35-39,35-44,Tertiary Education and More,0,0,0,Partnered with children,4,3,Matched (3),1
Mexico,Women,Technical,14826,30,Living with partner/Cohabiting,7,1,Own Account Worker,,No,No,Decreased,No,No,,No,No,,,,yes,yes,yes,yes,,,Internet and social media ,yes,No,No,No,No,No,yes,No,No,No,,No,No,,,2,,,,,,yes,,4,,,,No,,,,,,No,No,Yes,Yes,,,,,,,,,,,,,No,No,,,,,,,,,,,LACRO,6-7,30-34,25-34,Tertiary Education and More,0,0,0,Partnered with children,4,3,Matched (3),1
Mexico,Men,Technical,14479,38,Single,2,0,Informal/no insurance employee,,No,No,No change,No,,No,No,,,,,,,,,yes,,Radio/Television/Newspaper,yes,yes,No,,No,No,No,No,No,Yes,,No,No,No,,0,,,,,,yes,,3,,,,No,,,,,,No,yes,Yes,,Yes,,,,,,,,,,,,Yes,No,,,,,,,,,,,LACRO,2-3,35-39,35-44,Tertiary Education and More,0,0,0,Single without children,4,3,Matched (3),1
Mexico,Women,Tertiary,9726,24,Single,5,0,Formal employee,,yes,No,No change,No,,,No,,,,,,yes,yes,No,yes,,Internet and social media ,yes,No,No,No,No,No,No,yes,No,No,,No,No,,,0,,,,,,yes,,4,,,,No,,,,,,No,No,No,,,,,,,,,,,,,,,No,,,,,,,,,,,LACRO,4-5,18-24,18-24,Tertiary Education and More,0,0,0,Single without children,4,3,Matched (3),1
Mexico,Women,Tertiary,9811,26,Single,1,1,Employer,yes,No,No,Decreased,yes,,yes,No,,,,,,,,,,,Internet and social media ,No,yes,No,,No,,No,yes,yes,No,,No,No,,,,,,,,,yes,,4,,,,No,,,,,,yes,,Yes,,Yes,,,,,,,,,,,,,No,,,,,,,,,,,LACRO,1,25-29,25-34,Tertiary Education and More,0,0,0,Single Parent,4,3,Matched (3),1
Mexico,Women,Secondary,11289,62,Married,7,0,Not employed,,yes,,,No,,,No,,,,,No,yes,yes,No,No,,Radio/Television/Newspaper,yes,No,No,,No,,No,No,No,No,,No,No,,,0,,,,,,yes,,4,,,,Yes,,,,,,No,No,Yes,,,,,,,,,,,,,,,Yes,,,,,,,,,,,LACRO,6-7,>=60,>60,Secondary Education or Less,0,0,0,Partnered without children,4,3,Matched (3),1
Mexico,Men,Tertiary,23700,46,Separated/Divorced,2,0,Own Account Worker,yes,yes,yes,,yes,,,No,,,,,No,,,,,No,Radio/Television/Newspaper,yes,yes,yes,,No,,No,yes,No,No,,No,yes,,,0,,,,,,yes,,3,,,,Yes,,,,,,yes,No,No,,,,,,,,,,,,,,Yes,Yes,,,,,,,,,,,LACRO,2-3,45-49,45-59,Tertiary Education and More,0,0,0,Single without children,4,3,Matched (3),1
Mexico,Women,Technical,3164,18,Single,5,0,Not employed,,yes,,,No,No,,No,No,,,,,yes,yes,yes,,,,yes,No,No,,No,No,No,yes,No,No,,No,No,,,1,,,,,,yes,,4,,,,No,,,,,,No,No,No,No,,,,,,,,,,,,,,No,,,,,,,,,,,LACRO,4-5,18-24,18-24,Tertiary Education and More,0,0,0,Single without children,4,3,Matched (3),1
Mexico,Women,Technical,7685,37,Separated/Divorced,3,0,Informal/no insurance employee,,No,yes,,No,yes,,No,No,,,,,yes,yes,yes,yes,No,Radio/Television/Newspaper,yes,yes,yes,No,yes,No,No,No,No,No,,No,No,,,1,,,,,,yes,,4,,,,No,,,,,,yes,No,Yes,Yes,,,,,,,,,,,,,,No,,,,,,,,,,,LACRO,2-3,35-39,35-44,Tertiary Education and More,0,0,0,Single without children,4,3,Matched (3),1
Mexico,Men,Technical,3459,24,Married,4,1,Formal employee,yes,No,yes,,No,No,,No,No,,,,yes,yes,yes,yes,No,yes,Radio/Television/Newspaper,yes,No,No,,No,No,yes,No,No,No,,No,No,,,2,,,,,,yes,,3,,,,Yes,,,,,,yes,No,Yes,No,,,,,,,,,,,,,,Yes,,,,,,,,,,,LACRO,4-5,18-24,18-24,Tertiary Education and More,0,0,1,Partnered with children,4,3,Matched (3),1
Mexico,Women,Technical,13835,48,Married,8,0,Employer,yes,yes,No,No change,No,No,No,No,No,,,,,yes,yes,yes,yes,,Radio/Television/Newspaper,yes,yes,No,,No,No,yes,yes,No,No,,No,No,,,1,,,,,,yes,,4,,,,Yes,,,,,,yes,yes,Yes,Yes,Yes,,,,,,,,,,,,,Yes,,,,,,,,,,,LACRO,8 and more,45-49,45-59,Tertiary Education and More,0,0,0,Partnered without children,4,3,Matched (3),1
Mexico,Women,Technical,19080,47,Married,4,0,Not employed,,yes,,,No,,,No,,,,,No,yes,,yes,yes,,Radio/Television/Newspaper,yes,yes,No,,No,,,No,No,No,,No,No,,,0,,,,,,yes,,4,,,,Yes,,,,,,No,No,Yes,,,,,,,,,,,,,,,Yes,,,,,,,,,,,LACRO,4-5,45-49,45-59,Tertiary Education and More,0,0,0,Partnered without children,4,3,Matched (3),1
Mexico,Women,Technical,11825,38,Married,5,0,Not employed,,yes,,,yes,,yes,No,,,,,No,No,No,No,No,,Official Government websites or other communication platforms,yes,yes,No,yes,yes,yes,yes,yes,No,No,,No,No,,,0,,,,,,yes,,4,,,,No,,,,,,No,No,Yes,,Yes,,,,,,,,,,,,No,No,,,,,,,,,,,LACRO,4-5,35-39,35-44,Tertiary Education and More,0,0,0,Partnered without children,4,3,Matched (3),1
Mexico,Men,Tertiary,13601,22,Single,5,1,Formal employee,yes,No,yes,,No,No,yes,No,No,,,,,yes,yes,yes,yes,,,yes,No,No,No,No,No,No,No,No,No,,No,yes,,,2,,,,,,yes,,3,,,,Yes,,,,,,No,No,No,No,No,,,,,,,,,,,,No,Yes,,,,,,,,,,,LACRO,4-5,18-24,18-24,Tertiary Education and More,0,0,1,Single Parent,4,3,Matched (3),1
Mexico,Men,Tertiary,18684,26,Living with partner/Cohabiting,2,0,Informal/no insurance employee,,No,yes,,No,,,No,,,,,yes,,,,,,Health centre/Family doctor,yes,yes,No,,No,yes,yes,No,No,No,,No,yes,,,0,,,,,,yes,,3,,,,No,,,,,,yes,No,Yes,,,,,,,,,,,,,,Yes,No,,,,,,,,,,,LACRO,2-3,25-29,25-34,Tertiary Education and More,0,0,0,Partnered without children,4,3,Matched (3),1
Mexico,Men,Tertiary,26315,60,Married,2,0,Informal/no insurance employee,No,No,yes,,yes,,No,No,,,,,yes,,,,,,Radio/Television/Newspaper,yes,No,No,,No,No,yes,No,No,No,,No,No,,,0,,,,,,yes,,3,,,,No,,,,,,yes,No,No,,No,,,,,,,,,,,,,No,,,,,,,,,,,LACRO,2-3,>=60,>60,Tertiary Education and More,0,0,0,Partnered without children,4,3,Matched (3),1
Mexico,Men,Technical,16125,21,Single,5,1,Formal employee,yes,No,No,Decreased,No,,,No,,,,,,No,No,No,,,Internet and social media ,yes,No,No,,No,yes,No,No,No,No,,No,yes,,,2,,,,,,yes,,3,,,,No,,,,,,No,No,No,,,,,,,,,,,,,,Yes,No,,,,,,,,,,,LACRO,4-5,18-24,18-24,Tertiary Education and More,0,0,1,Single Parent,4,3,Matched (3),1
Mexico,Women,Tertiary,26303,40,Married,4,0,Employer,yes,yes,yes,,No,,,No,,,,,yes,yes,yes,No,,,Radio/Television/Newspaper,yes,yes,No,No,No,yes,yes,No,No,No,,No,No,No,,0,,,,,,yes,,4,,,,Yes,,,,,,No,No,Yes,,,,,,,,,,,,,,,Yes,,,,,,,,,,,LACRO,4-5,40-44,35-44,Tertiary Education and More,0,0,0,Partnered without children,4,3,Matched (3),1
Mexico,Women,Primary,14200,43,Living with partner/Cohabiting,8,1,Own Account Worker,,yes,yes,,No,yes,No,No,No,,,,yes,yes,yes,yes,yes,,Radio/Television/Newspaper,yes,yes,No,No,No,No,yes,No,No,No,,No,No,,,3,,,,,,yes,,4,,,,Yes,,,,,,yes,yes,Yes,Yes,No,,,,,,,,,,,,Yes,Yes,,,,,,,,,,,LACRO,8 and more,40-44,35-44,Secondary Education or Less,0,1,0,Partnered with children,4,3,Matched (3),1
Mexico,Men,Tertiary,9251,33,Living with partner/Cohabiting,4,1,Formal employee,yes,yes,No,No change,No,No,No,No,No,,,,yes,yes,yes,yes,yes,yes,Internet and social media ,yes,yes,yes,No,yes,yes,No,yes,yes,Yes,,No,yes,,,2,,,,,,yes,,3,,,,Yes,,,,,,yes,No,Yes,No,No,,,,,,,,,,,,No,Yes,,,,,,,,,,,LACRO,4-5,30-34,25-34,Tertiary Education and More,0,0,0,Partnered with children,4,3,Matched (3),1
Mexico,Women,Tertiary,12313,21,Single,4,0,Not employed,,yes,,,No,,,No,,,,,,yes,yes,No,No,,,yes,No,No,,No,yes,yes,yes,No,No,,No,yes,,No,0,,,,,,yes,,4,,,,No,,,,,,No,No,No,,,,,,,,,,,,,,,No,,,,,,,,,,,LACRO,4-5,18-24,18-24,Tertiary Education and More,0,0,0,Single without children,4,3,Matched (3),1
Mexico,Women,Secondary,13819,40,Separated/Divorced,5,0,Own Account Worker,,No,yes,,yes,No,No,No,No,,,,,yes,yes,yes,No,,Radio/Television/Newspaper,yes,No,No,No,No,No,yes,No,No,No,,No,No,,,1,,,,,,yes,,4,,,,Yes,,,,,,yes,No,Yes,Yes,Yes,,,,,,,,,,,,,Yes,,,,,,,,,,,LACRO,4-5,40-44,35-44,Secondary Education or Less,0,0,0,Single without children,4,3,Matched (3),1
Mexico,Women,Secondary,13308,72,Married,3,0,Not employed,,No,,,yes,,,No,,,,,,,,,yes,,Radio/Television/Newspaper,yes,yes,yes,,No,No,No,No,yes,No,,No,No,,,0,,,,,,yes,,4,,,,No,,,,,,No,No,Yes,,,,,,,,,,,,,,,No,,,,,,,,,,,LACRO,2-3,>=60,>60,Secondary Education or Less,0,0,0,Partnered without children,4,3,Matched (3),1
Mexico,Men,Tertiary,3757,36,Single,3,0,Formal employee,No,No,yes,,yes,,No,No,,,,,,,,,yes,,Official Government websites or other communication platforms,yes,No,No,No,No,No,No,No,No,No,,No,yes,,,0,,,,,,yes,,3,,,,Yes,,,,,,No,No,Yes,,Yes,,,,,,,,,,,,Yes,Yes,,,,,,,,,,,LACRO,2-3,35-39,35-44,Tertiary Education and More,0,0,0,Single without children,4,3,Matched (3),1
Mexico,Women,Secondary,8301,47,Separated/Divorced,6,0,Not employed,,yes,,,No,,,No,,,,,,yes,yes,yes,yes,,Radio/Television/Newspaper,yes,yes,No,No,No,No,yes,No,No,No,,No,No,No,,0,,,,,,yes,,4,,,,No,,,,,,yes,yes,Yes,,,,,,,,,,,,,,,No,,,,,,,,,,,LACRO,6-7,45-49,45-59,Secondary Education or Less,0,0,0,Single without children,4,3,Matched (3),1
Mexico,Women,Tertiary,10894,51,Separated/Divorced,3,0,Formal employee,No,yes,No,Increased,No,,,No,,,,,,,,,No,,Official Government websites or other communication platforms,yes,yes,No,No,No,No,No,No,No,No,,No,No,,,0,,,,,,yes,,4,,,,Yes,,,,,,yes,No,No,,,,,,,,,,,,,,,Yes,,,,,,,,,,,LACRO,2-3,50-54,45-59,Tertiary Education and More,0,0,0,Single without children,4,3,Matched (3),1
Mexico,Women,Technical,6500,64,Living with partner/Cohabiting,5,1,Not employed,,yes,,,yes,yes,,No,No,,,,yes,yes,,yes,,,Internet and social media ,yes,,No,,No,,No,yes,yes,Yes,,No,No,,,2,,,,,,yes,,4,,,,,,,,,,No,yes,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,LACRO,4-5,>=60,>60,Tertiary Education and More,0,0,0,Partnered with children,4,3,Matched (3),1
Mexico,Men,Technical,20528,46,Living with partner/Cohabiting,8,1,Formal employee,,No,No,Increased,No,No,No,No,No,,,,yes,yes,yes,yes,No,,Radio/Television/Newspaper,yes,No,No,No,yes,No,No,yes,No,No,,No,No,,,2,,,,,,yes,,3,,,,No,,,,,,yes,yes,Yes,No,No,,,,,,,,,,,,,No,,,,,,,,,,,LACRO,8 and more,45-49,45-59,Tertiary Education and More,0,0,0,Partnered with children,4,3,Matched (3),1
Mexico,Men,Tertiary,1250,29,Married,8,1,Employer,yes,No,No,Increased,No,No,,No,No,,,,,,,,No,,,yes,No,No,No,No,No,No,No,No,No,,No,No,,,6,,,,,,yes,,3,,,,Yes,,,,,,yes,No,No,No,,,,,,,,,,,,,,Yes,,,,,,,,,,,LACRO,8 and more,25-29,25-34,Tertiary Education and More,0,0,0,Partnered with children,4,3,Matched (3),1
Mexico,Men,Technical,21310,47,Married,3,0,Informal/no insurance employee,,No,No,Decreased,yes,,yes,yes,,,,,yes,,,,yes,,"Phone (text, call, Viber, WhatsApp)",No,yes,yes,yes,yes,yes,yes,No,No,No,,No,No,,,0,,,,,,yes,,3,,,,Yes,,,,,,yes,No,Yes,,Yes,,,,,,,,,,,,No,Yes,,,,,,,,,,,LACRO,2-3,45-49,45-59,Tertiary Education and More,0,0,0,Partnered without children,4,3,Matched (3),1
Mexico,Women,Tertiary,15095,23,Married,7,0,Not employed,,No,,,No,No,yes,No,No,,,,yes,,,,yes,yes,,yes,No,No,No,No,No,No,yes,yes,Yes,,No,No,,,1,,,,,,yes,,4,,,,,,,,,,No,No,Yes,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,LACRO,6-7,18-24,18-24,Tertiary Education and More,0,0,0,Partnered without children,4,3,Matched (3),1
Mexico,Women,Tertiary,7421,20,Single,4,0,Not employed,,No,,,No,No,,No,No,,,,,yes,yes,yes,yes,,Internet and social media ,yes,No,No,No,No,No,No,No,No,No,,No,No,,,1,,,,,,yes,,4,,,,Yes,,,,,,No,No,No,No,,,,,,,,,,,,,,Yes,,,,,,,,,,,LACRO,4-5,18-24,18-24,Tertiary Education and More,0,0,0,Single without children,4,3,Matched (3),1
Mexico,Women,Tertiary,25098,30,Married,4,1,Formal employee,yes,yes,No,Increased,No,No,No,No,No,,,,No,yes,,yes,No,yes,Internet and social media ,yes,No,No,No,No,No,No,yes,No,No,,No,yes,,,2,,,,,,yes,,4,,,,Yes,,,,,,yes,No,Yes,Yes,No,,,,,,,,,,,,,Yes,,,,,,,,,,,LACRO,4-5,30-34,25-34,Tertiary Education and More,0,0,0,Partnered with children,4,3,Matched (3),1
Mexico,Men,Tertiary,21681,20,Single,5,0,Not employed,,No,,,No,,,No,,,,,,,,,yes,,Radio/Television/Newspaper,yes,No,No,,No,,yes,yes,yes,No,,No,No,,,0,,,,,,yes,,3,,,,No,,,,,,No,No,No,,,,,,,,,,,,,,,No,,,,,,,,,,,LACRO,4-5,18-24,18-24,Tertiary Education and More,0,0,0,Single without children,4,3,Matched (3),1
Mexico,Women,Primary,1379,68,Single,1,1,Informal/no insurance employee,yes,No,yes,,yes,,,No,,,,,,,,,,,Radio/Television/Newspaper,yes,yes,No,,No,,No,No,No,No,,yes,No,,,,,,,,,yes,,4,,,,Yes,,,,,,yes,,Yes,,,,,,,,,,,,,,,Yes,,,,,,,,,,,LACRO,1,>=60,>60,Secondary Education or Less,0,1,0,Single Parent,4,3,Matched (3),1
Mexico,Women,Tertiary,694,22,Single,5,0,Not employed,,yes,,,No,No,,No,No,,,,,yes,yes,yes,No,,Official Government websites or other communication platforms,yes,No,No,No,No,No,No,No,No,No,,No,No,,,1,,,,,,yes,,4,,,,Yes,,,,,,No,No,Yes,Yes,,,,,,,,,,,,,,Yes,,,,,,,,,,,LACRO,4-5,18-24,18-24,Tertiary Education and More,0,0,0,Single without children,4,3,Matched (3),1
Mexico,Men,Tertiary,13920,23,Single,3,0,Not employed,,No,,,No,,No,No,,,,,,,,,yes,,Radio/Television/Newspaper,yes,No,No,,No,yes,No,yes,No,No,,yes,yes,,,0,,,,,,yes,,3,,,,Yes,,,,,,No,yes,No,,Yes,,,,,,,,,,,,Yes,Yes,,,,,,,,,,,LACRO,2-3,18-24,18-24,Tertiary Education and More,0,0,0,Single without children,4,3,Matched (3),1
Mexico,Women,Primary,18520,60,Living with partner/Cohabiting,3,0,Formal employee,yes,No,yes,,No,,,No,,,,,yes,No,,No,,,Radio/Television/Newspaper,yes,No,No,,No,No,No,No,No,No,,No,No,No,No,0,,,,,,yes,,4,,,,Yes,,,,,,No,No,Yes,,,,,,,,,,,,,,Yes,Yes,,,,,,,,,,,LACRO,2-3,>=60,>60,Secondary Education or Less,0,0,0,Partnered without children,4,3,Matched (3),1
Mexico,Men,Tertiary,7535,52,Separated/Divorced,1,1,Informal/no insurance employee,yes,No,yes,,No,,yes,No,,,,,,,,,,,Radio/Television/Newspaper,yes,No,No,,No,No,yes,No,No,No,,No,No,,,,,,,,,yes,,3,,,,Yes,,,,,,yes,,Yes,,Yes,,,,,,,,,,,,,Yes,,,,,,,,,,,LACRO,1,50-54,45-59,Tertiary Education and More,0,0,0,Single Parent,4,3,Matched (3),1
Mexico,Women,Technical,8254,41,Married,4,0,Not employed,,No,,,No,No,,No,No,,,,yes,yes,yes,No,No,,Internet and social media ,yes,yes,No,No,No,No,yes,No,No,No,,No,yes,,,1,,,,,,yes,,4,,,,No,,,,,,No,No,Yes,Yes,,,,,,,,,,,,,Yes,No,,,,,,,,,,,LACRO,4-5,40-44,35-44,Tertiary Education and More,0,0,0,Partnered without children,4,3,Matched (3),1
Mexico,Men,Tertiary,11754,50,Single,4,0,Own Account Worker,,No,No,Decreased,No,,,No,,,,,,yes,,yes,yes,,Radio/Television/Newspaper,yes,No,No,,No,No,No,No,No,No,,yes,yes,,,0,,,,,,yes,,3,,,,Yes,,,,,,yes,No,Yes,,,,,,,,,,,,,,,Yes,,,,,,,,,,,LACRO,4-5,50-54,45-59,Tertiary Education and More,0,0,0,Single without children,4,3,Matched (3),1
Mexico,Men,Tertiary,11810,32,Single,1,1,Formal employee,No,yes,No,Increased,No,,yes,No,,,,,,,,,,,Radio/Television/Newspaper,yes,No,No,,No,,No,yes,No,No,,No,No,,,,,,,,,yes,,3,,,,No,,,,,,yes,,Yes,,Yes,,,,,,,,,,,,,No,,,,,,,,,,,LACRO,1,30-34,25-34,Tertiary Education and More,0,0,0,Single Parent,4,3,Matched (3),1
Mexico,Men,Tertiary,17382,64,Married,6,1,Retired/Pension,,yes,,,No,No,,No,No,,,,,yes,yes,,,,Internet and social media ,yes,yes,No,,No,No,No,yes,yes,No,,No,No,,,2,,,,,,yes,,3,,,,No,,,,,,yes,No,Yes,Yes,,,,,,,,,,,,,,No,,,,,,,,,,,LACRO,6-7,>=60,>60,Tertiary Education and More,0,0,0,Partnered with children,4,3,Matched (3),1
Mexico,Men,Primary,18287,37,Living with partner/Cohabiting,9,0,Informal/no insurance employee,No,No,No,Decreased,No,No,yes,No,No,,,,yes,yes,yes,yes,yes,,Radio/Television/Newspaper,yes,No,No,,No,yes,No,No,No,No,,No,No,,,1,,,,,,yes,,3,,,,Yes,,,,,,yes,No,Yes,No,Yes,,,,,,,,,,,,No,Yes,,,,,,,,,,,LACRO,8 and more,35-39,35-44,Secondary Education or Less,0,0,0,Partnered without children,4,3,Matched (3),1
Mexico,Women,Tertiary,6933,20,Single,4,0,Not employed,,No,,,yes,,No,No,,,,,,yes,yes,No,No,,Radio/Television/Newspaper,yes,yes,No,No,No,No,yes,yes,No,No,,No,No,,,0,,,,,,yes,,4,,,,No,,,,,,No,No,Yes,,No,,,,,,,,,,,,,No,,,,,,,,,,,LACRO,4-5,18-24,18-24,Tertiary Education and More,0,0,0,Single without children,4,3,Matched (3),1
Mexico,Women,Tertiary,24959,52,Married,5,0,Informal/no insurance employee,yes,yes,yes,,No,,No,No,,,,,yes,yes,yes,yes,yes,,"Phone (text, call, Viber, WhatsApp)",yes,yes,No,,No,No,No,No,No,No,,No,No,,,0,,,,,,yes,,4,,,,Yes,,,,,,yes,No,Yes,,Yes,,,,,,,,,,,,,Yes,,,,,,,,,,,LACRO,4-5,50-54,45-59,Tertiary Education and More,0,0,0,Partnered without children,4,3,Matched (3),1
